Región,Productos seleccionados,Unidad de medida,Date,Price,product_id
Pampeana,Lavandina,1.000 cc,2022-05-01,92.66,59
Pampeana,Detergente líquido,750 cc,2022-05-01,158.24,29
Pampeana,Azúcar,kg,2022-05-01,130.03,17
Pampeana,Papa,kg,2022-05-01,68.72,77
Pampeana,Huevos de gallina,Docena,2022-05-01,264.4,47
Noreste,Arroz blanco simple,kg,2022-05-01,142.8,9
Noroeste,Jabón de tocador,125 g,2022-06-01,102.59,52
Cuyo,Pan francés,kg,2022-06-01,241.09,67
Cuyo,Carne picada común,kg,2022-06-01,698.62,19
Cuyo,Arroz blanco simple,kg,2022-06-01,152.64,7
Cuyo,Fideos secos tipo guisero,500 g,2022-06-01,113.61,31
Noroeste,Lavandina,1.000 cc,2022-06-01,100.98,58
Cuyo,Harina de trigo común,kg,2022-06-01,104.03,37
Noroeste,Detergente líquido,750 cc,2022-06-01,156.95,28
Noroeste,Aceite de girasol,"1,5 litros",2022-06-01,563.08,4
Noroeste,Papa,kg,2022-06-01,72.99,76
Noroeste,Huevos de gallina,Docena,2022-06-01,254.46,46
Noroeste,Leche fresca entera sachet,Litro,2022-06-01,145.51,64
Noroeste,Pollo entero,kg,2022-06-01,357.06,82
Noroeste,Carne picada común,kg,2022-06-01,755.28,22
Noroeste,Fideos secos tipo guisero,500 g,2022-06-01,100.31,34
Noroeste,Arroz blanco simple,kg,2022-06-01,143.34,10
Cuyo,Pollo entero,kg,2022-06-01,358.29,79
Noroeste,Azúcar,kg,2022-06-01,121.73,16
Cuyo,Aceite de girasol,"1,5 litros",2022-06-01,512.17,1
Patagonia,Arroz blanco simple,kg,2022-06-01,169.26,12
Cuyo,Huevos de gallina,Docena,2022-06-01,271.58,43
Patagonia,Lavandina,1.000 cc,2022-06-01,95.3,60
Patagonia,Detergente líquido,750 cc,2022-06-01,278.55,30
Patagonia,Azúcar,kg,2022-06-01,150.15,18
Patagonia,Papa,kg,2022-06-01,108.6,78
Patagonia,Huevos de gallina,Docena,2022-06-01,299.94,48
Patagonia,Leche fresca entera sachet,Litro,2022-06-01,156.46,66
Patagonia,Aceite de girasol,"1,5 litros",2022-06-01,449.03,6
Patagonia,Pollo entero,kg,2022-06-01,368.47,84
Cuyo,Leche fresca entera sachet,Litro,2022-06-01,158.84,61
Patagonia,Carne picada común,kg,2022-06-01,871.35,24
Noroeste,Harina de trigo común,kg,2022-06-01,107.91,40
Patagonia,Harina de trigo común,kg,2022-06-01,108.91,42
Patagonia,Pan francés,kg,2022-06-01,308.09,72
Cuyo,Jabón de tocador,125 g,2022-06-01,105.48,49
Cuyo,Lavandina,1.000 cc,2022-06-01,104.06,55
Cuyo,Detergente líquido,750 cc,2022-06-01,162.09,25
Cuyo,Azúcar,kg,2022-06-01,137.54,13
Cuyo,Papa,kg,2022-06-01,90.85,73
Patagonia,Fideos secos tipo guisero,500 g,2022-06-01,131.34,36
Noroeste,Pan francés,kg,2022-06-01,255.32,70
Patagonia,Jabón de tocador,125 g,2022-06-01,103.8,54
Noreste,Lavandina,1.000 cc,2022-06-01,112.54,57
Pampeana,Fideos secos tipo guisero,500 g,2022-06-01,116.44,35
Pampeana,Arroz blanco simple,kg,2022-06-01,159.8,11
Pampeana,Harina de trigo común,kg,2022-06-01,106.83,41
Pampeana,Pan francés,kg,2022-06-01,268.78,71
GBA,Jabón de tocador,125 g,2022-06-01,105.14,50
GBA,Lavandina,1.000 cc,2022-06-01,96.76,56
GBA,Detergente líquido,750 cc,2022-06-01,157.6,26
GBA,Azúcar,kg,2022-06-01,133.11,14
Pampeana,Carne picada común,kg,2022-06-01,762.43,23
GBA,Papa,kg,2022-06-01,86.64,74
GBA,Leche fresca entera sachet,Litro,2022-06-01,132.51,62
GBA,Aceite de girasol,"1,5 litros",2022-06-01,418.66,2
GBA,Pollo entero,kg,2022-06-01,356.69,80
GBA,Carne picada común,kg,2022-06-01,686.83,20
GBA,Fideos secos tipo guisero,500 g,2022-06-01,122.06,32
GBA,Arroz blanco simple,kg,2022-06-01,136.95,8
GBA,Harina de trigo común,kg,2022-06-01,95.24,38
GBA,Pan francés,kg,2022-06-01,311.8,68
GBA,Huevos de gallina,Docena,2022-06-01,272.46,44
Pampeana,Pollo entero,kg,2022-06-01,363.73,83
Noreste,Jabón de tocador,125 g,2022-06-01,96.94,51
Pampeana,Leche fresca entera sachet,Litro,2022-06-01,145.05,65
Noreste,Detergente líquido,750 cc,2022-06-01,150.56,27
Noreste,Azúcar,kg,2022-06-01,135.77,15
Noreste,Papa,kg,2022-06-01,83.48,75
Noreste,Huevos de gallina,Docena,2022-06-01,258.17,45
Noreste,Leche fresca entera sachet,Litro,2022-06-01,160.71,63
Pampeana,Aceite de girasol,"1,5 litros",2022-06-01,492.19,5
Noreste,Pollo entero,kg,2022-06-01,345.35,81
Noreste,Carne picada común,kg,2022-06-01,715.62,21
Noreste,Fideos secos tipo guisero,500 g,2022-06-01,101.98,33
Noreste,Aceite de girasol,"1,5 litros",2022-06-01,595.26,3
Noreste,Harina de trigo común,kg,2022-06-01,102.31,39
Noreste,Pan francés,kg,2022-06-01,247.96,69
Pampeana,Jabón de tocador,125 g,2022-06-01,101.44,53
Pampeana,Lavandina,1.000 cc,2022-06-01,99.51,59
Pampeana,Detergente líquido,750 cc,2022-06-01,163.79,29
Pampeana,Azúcar,kg,2022-06-01,139.18,17
Pampeana,Papa,kg,2022-06-01,83.21,77
Pampeana,Huevos de gallina,Docena,2022-06-01,269.29,47
Noreste,Arroz blanco simple,kg,2022-06-01,147.22,9
Noroeste,Lavandina,1.000 cc,2022-07-01,110.06,58
Noroeste,Jabón de tocador,125 g,2022-07-01,112.66,52
Cuyo,Pan francés,kg,2022-07-01,251.03,67
Cuyo,Carne picada común,kg,2022-07-01,709.85,19
Cuyo,Arroz blanco simple,kg,2022-07-01,159.71,7
Cuyo,Fideos secos tipo guisero,500 g,2022-07-01,124.34,31
Cuyo,Harina de trigo común,kg,2022-07-01,110.41,37
Noroeste,Detergente líquido,750 cc,2022-07-01,167.07,28
Noroeste,Harina de trigo común,kg,2022-07-01,117.66,40
Noroeste,Papa,kg,2022-07-01,75.74,76
Noroeste,Huevos de gallina,Docena,2022-07-01,301.51,46
Noroeste,Leche fresca entera sachet,Litro,2022-07-01,158.27,64
Noroeste,Aceite de girasol,"1,5 litros",2022-07-01,641.91,4
Noroeste,Pollo entero,kg,2022-07-01,370.31,82
Noroeste,Carne picada común,kg,2022-07-01,784.3,22
Noroeste,Fideos secos tipo guisero,500 g,2022-07-01,111.45,34
Noroeste,Arroz blanco simple,kg,2022-07-01,152.02,10
Cuyo,Pollo entero,kg,2022-07-01,385.97,79
Noroeste,Azúcar,kg,2022-07-01,153.58,16
Cuyo,Aceite de girasol,"1,5 litros",2022-07-01,547.55,1
Patagonia,Arroz blanco simple,kg,2022-07-01,174.4,12
Cuyo,Huevos de gallina,Docena,2022-07-01,309.46,43
Noroeste,Pan francés,kg,2022-07-01,266.73,70
Patagonia,Lavandina,1.000 cc,2022-07-01,101.44,60
Patagonia,Detergente líquido,750 cc,2022-07-01,296.29,30
Patagonia,Azúcar,kg,2022-07-01,169.69,18
Patagonia,Papa,kg,2022-07-01,120.85,78
Patagonia,Huevos de gallina,Docena,2022-07-01,326.95,48
Patagonia,Leche fresca entera sachet,Litro,2022-07-01,162.31,66
Patagonia,Aceite de girasol,"1,5 litros",2022-07-01,490.97,6
Cuyo,Leche fresca entera sachet,Litro,2022-07-01,167.52,61
Patagonia,Pollo entero,kg,2022-07-01,389.46,84
Patagonia,Fideos secos tipo guisero,500 g,2022-07-01,143.72,36
Patagonia,Harina de trigo común,kg,2022-07-01,116.21,42
Patagonia,Pan francés,kg,2022-07-01,326.17,72
Cuyo,Jabón de tocador,125 g,2022-07-01,118.55,49
Cuyo,Lavandina,1.000 cc,2022-07-01,110.14,55
Cuyo,Detergente líquido,750 cc,2022-07-01,174.28,25
Cuyo,Azúcar,kg,2022-07-01,169.87,13
Cuyo,Papa,kg,2022-07-01,95.02,73
Patagonia,Carne picada común,kg,2022-07-01,950.28,24
Patagonia,Jabón de tocador,125 g,2022-07-01,115.81,54
Noreste,Jabón de tocador,125 g,2022-07-01,105.55,51
Noreste,Detergente líquido,750 cc,2022-07-01,162.32,27
Pampeana,Arroz blanco simple,kg,2022-07-01,169.83,11
Pampeana,Harina de trigo común,kg,2022-07-01,114.9,41
Pampeana,Pan francés,kg,2022-07-01,282.23,71
GBA,Jabón de tocador,125 g,2022-07-01,116.38,50
GBA,Lavandina,1.000 cc,2022-07-01,106.55,56
GBA,Detergente líquido,750 cc,2022-07-01,163.79,26
GBA,Papa,kg,2022-07-01,91.32,74
GBA,Huevos de gallina,Docena,2022-07-01,305.61,44
GBA,Leche fresca entera sachet,Litro,2022-07-01,142.42,62
GBA,Aceite de girasol,"1,5 litros",2022-07-01,487.16,2
GBA,Pollo entero,kg,2022-07-01,367.61,80
GBA,Carne picada común,kg,2022-07-01,695.04,20
GBA,Fideos secos tipo guisero,500 g,2022-07-01,139.54,32
GBA,Arroz blanco simple,kg,2022-07-01,137.75,8
GBA,Harina de trigo común,kg,2022-07-01,107.06,38
GBA,Pan francés,kg,2022-07-01,327.39,68
Noreste,Lavandina,1.000 cc,2022-07-01,124.07,57
Pampeana,Fideos secos tipo guisero,500 g,2022-07-01,127.07,35
Pampeana,Carne picada común,kg,2022-07-01,776.86,23
GBA,Azúcar,kg,2022-07-01,173.68,14
Pampeana,Aceite de girasol,"1,5 litros",2022-07-01,560.41,5
Noreste,Azúcar,kg,2022-07-01,166.37,15
Noreste,Papa,kg,2022-07-01,88.7,75
Noreste,Huevos de gallina,Docena,2022-07-01,277.72,45
Noreste,Leche fresca entera sachet,Litro,2022-07-01,173.16,63
Noreste,Aceite de girasol,"1,5 litros",2022-07-01,704.36,3
Noreste,Pollo entero,kg,2022-07-01,360.17,81
Pampeana,Pollo entero,kg,2022-07-01,385.1,83
Noreste,Fideos secos tipo guisero,500 g,2022-07-01,114.42,33
Noreste,Arroz blanco simple,kg,2022-07-01,157.13,9
Noreste,Carne picada común,kg,2022-07-01,751.25,21
Noreste,Pan francés,kg,2022-07-01,265.96,69
Pampeana,Jabón de tocador,125 g,2022-07-01,113.47,53
Pampeana,Lavandina,1.000 cc,2022-07-01,107.15,59
Pampeana,Detergente líquido,750 cc,2022-07-01,177.38,29
Pampeana,Azúcar,kg,2022-07-01,169.48,17
Pampeana,Papa,kg,2022-07-01,87.59,77
Pampeana,Huevos de gallina,Docena,2022-07-01,297.96,47
Noreste,Harina de trigo común,kg,2022-07-01,117.83,39
Pampeana,Leche fresca entera sachet,Litro,2022-07-01,155.86,65
Noroeste,Lavandina,1.000 cc,2022-08-01,119.65,58
Noroeste,Jabón de tocador,125 g,2022-08-01,125.59,52
Cuyo,Pan francés,kg,2022-08-01,265.01,67
Cuyo,Fideos secos tipo guisero,500 g,2022-08-01,136.25,31
Cuyo,Arroz blanco simple,kg,2022-08-01,166.81,7
Cuyo,Carne picada común,kg,2022-08-01,717.4,19
Cuyo,Harina de trigo común,kg,2022-08-01,122.05,37
Noroeste,Detergente líquido,750 cc,2022-08-01,182.23,28
Noroeste,Arroz blanco simple,kg,2022-08-01,163.8,10
Noroeste,Papa,kg,2022-08-01,97.04,76
Noroeste,Huevos de gallina,Docena,2022-08-01,347.29,46
Noroeste,Leche fresca entera sachet,Litro,2022-08-01,171.88,64
Noroeste,Aceite de girasol,"1,5 litros",2022-08-01,735.25,4
Noroeste,Pollo entero,kg,2022-08-01,386.4,82
Noroeste,Carne picada común,kg,2022-08-01,787.07,22
Noroeste,Fideos secos tipo guisero,500 g,2022-08-01,121.18,34
Cuyo,Pollo entero,kg,2022-08-01,403.17,79
Noroeste,Harina de trigo común,kg,2022-08-01,128.16,40
Noroeste,Azúcar,kg,2022-08-01,195.79,16
Cuyo,Aceite de girasol,"1,5 litros",2022-08-01,624.18,1
Patagonia,Arroz blanco simple,kg,2022-08-01,184.56,12
Cuyo,Huevos de gallina,Docena,2022-08-01,361.99,43
Patagonia,Jabón de tocador,125 g,2022-08-01,129.03,54
Noroeste,Pan francés,kg,2022-08-01,288.79,70
Patagonia,Detergente líquido,750 cc,2022-08-01,320.41,30
Patagonia,Azúcar,kg,2022-08-01,202.17,18
Patagonia,Papa,kg,2022-08-01,145.63,78
Patagonia,Huevos de gallina,Docena,2022-08-01,374.23,48
Patagonia,Leche fresca entera sachet,Litro,2022-08-01,176.29,66
Patagonia,Aceite de girasol,"1,5 litros",2022-08-01,534.99,6
Cuyo,Leche fresca entera sachet,Litro,2022-08-01,182.8,61
Patagonia,Pollo entero,kg,2022-08-01,406.06,84
Patagonia,Fideos secos tipo guisero,500 g,2022-08-01,159.58,36
Patagonia,Harina de trigo común,kg,2022-08-01,130.48,42
Patagonia,Pan francés,kg,2022-08-01,340.77,72
Cuyo,Jabón de tocador,125 g,2022-08-01,133.93,49
Cuyo,Lavandina,1.000 cc,2022-08-01,117.05,55
Cuyo,Detergente líquido,750 cc,2022-08-01,186.93,25
Cuyo,Azúcar,kg,2022-08-01,210.55,13
Cuyo,Papa,kg,2022-08-01,123.3,73
Patagonia,Carne picada común,kg,2022-08-01,997.6,24
Patagonia,Lavandina,1.000 cc,2022-08-01,120.52,60
Noreste,Jabón de tocador,125 g,2022-08-01,118.75,51
Noreste,Detergente líquido,750 cc,2022-08-01,175.85,27
Pampeana,Arroz blanco simple,kg,2022-08-01,179.31,11
Pampeana,Harina de trigo común,kg,2022-08-01,128.15,41
Pampeana,Pan francés,kg,2022-08-01,305.11,71
GBA,Jabón de tocador,125 g,2022-08-01,128.12,50
GBA,Lavandina,1.000 cc,2022-08-01,123.51,56
GBA,Detergente líquido,750 cc,2022-08-01,178.55,26
GBA,Azúcar,kg,2022-08-01,203.52,14
GBA,Papa,kg,2022-08-01,120.84,74
GBA,Huevos de gallina,Docena,2022-08-01,345.75,44
GBA,Leche fresca entera sachet,Litro,2022-08-01,153.89,62
GBA,Aceite de girasol,"1,5 litros",2022-08-01,576.12,2
GBA,Pollo entero,kg,2022-08-01,380.37,80
GBA,Carne picada común,kg,2022-08-01,697.06,20
GBA,Fideos secos tipo guisero,500 g,2022-08-01,152.35,32
GBA,Arroz blanco simple,kg,2022-08-01,143.83,8
GBA,Harina de trigo común,kg,2022-08-01,114.41,38
GBA,Pan francés,kg,2022-08-01,343.1,68
Pampeana,Fideos secos tipo guisero,500 g,2022-08-01,141.06,35
Pampeana,Carne picada común,kg,2022-08-01,790.28,23
Noreste,Lavandina,1.000 cc,2022-08-01,128.97,57
Pampeana,Aceite de girasol,"1,5 litros",2022-08-01,637.51,5
Noreste,Azúcar,kg,2022-08-01,216.06,15
Noreste,Papa,kg,2022-08-01,113.74,75
Noreste,Huevos de gallina,Docena,2022-08-01,318.17,45
Noreste,Leche fresca entera sachet,Litro,2022-08-01,187.49,63
Noreste,Aceite de girasol,"1,5 litros",2022-08-01,771.59,3
Noreste,Pollo entero,kg,2022-08-01,378.7,81
Noreste,Carne picada común,kg,2022-08-01,775.3,21
Noreste,Fideos secos tipo guisero,500 g,2022-08-01,126.24,33
Noreste,Arroz blanco simple,kg,2022-08-01,164.27,9
Pampeana,Pollo entero,kg,2022-08-01,402.0,83
Noreste,Pan francés,kg,2022-08-01,283.3,69
Pampeana,Jabón de tocador,125 g,2022-08-01,128.61,53
Pampeana,Lavandina,1.000 cc,2022-08-01,119.55,59
Pampeana,Detergente líquido,750 cc,2022-08-01,193.04,29
Pampeana,Azúcar,kg,2022-08-01,213.91,17
Pampeana,Papa,kg,2022-08-01,118.8,77
Pampeana,Huevos de gallina,Docena,2022-08-01,341.15,47
Pampeana,Leche fresca entera sachet,Litro,2022-08-01,167.97,65
Noreste,Harina de trigo común,kg,2022-08-01,130.38,39
Cuyo,Pan francés,kg,2022-09-01,274.28,67
Cuyo,Harina de trigo común,kg,2022-09-01,130.45,37
Cuyo,Pollo entero,kg,2022-09-01,426.33,79
Cuyo,Fideos secos tipo guisero,500 g,2022-09-01,150.57,31
Cuyo,Carne picada común,kg,2022-09-01,721.51,19
Noroeste,Jabón de tocador,125 g,2022-09-01,132.83,52
Cuyo,Arroz blanco simple,kg,2022-09-01,179.87,7
Noroeste,Lavandina,1.000 cc,2022-09-01,130.68,58
Noroeste,Aceite de girasol,"1,5 litros",2022-09-01,760.0,4
Noroeste,Papa,kg,2022-09-01,110.26,76
Noroeste,Huevos de gallina,Docena,2022-09-01,355.33,46
Noroeste,Leche fresca entera sachet,Litro,2022-09-01,181.7,64
Noroeste,Pollo entero,kg,2022-09-01,405.12,82
Noroeste,Carne picada común,kg,2022-09-01,785.4,22
Noroeste,Fideos secos tipo guisero,500 g,2022-09-01,130.22,34
Noroeste,Arroz blanco simple,kg,2022-09-01,172.7,10
Cuyo,Aceite de girasol,"1,5 litros",2022-09-01,721.35,1
Noroeste,Detergente líquido,750 cc,2022-09-01,193.14,28
Cuyo,Leche fresca entera sachet,Litro,2022-09-01,195.19,61
Patagonia,Fideos secos tipo guisero,500 g,2022-09-01,169.84,36
Cuyo,Papa,kg,2022-09-01,144.1,73
Patagonia,Jabón de tocador,125 g,2022-09-01,142.68,54
Patagonia,Lavandina,1.000 cc,2022-09-01,138.8,60
Patagonia,Detergente líquido,750 cc,2022-09-01,336.99,30
Patagonia,Azúcar,kg,2022-09-01,235.82,18
Patagonia,Papa,kg,2022-09-01,173.89,78
Patagonia,Huevos de gallina,Docena,2022-09-01,394.15,48
Patagonia,Leche fresca entera sachet,Litro,2022-09-01,192.73,66
Patagonia,Aceite de girasol,"1,5 litros",2022-09-01,560.39,6
Cuyo,Huevos de gallina,Docena,2022-09-01,367.57,43
Patagonia,Pollo entero,kg,2022-09-01,426.59,84
Noroeste,Harina de trigo común,kg,2022-09-01,137.33,40
Patagonia,Arroz blanco simple,kg,2022-09-01,191.42,12
Patagonia,Harina de trigo común,kg,2022-09-01,138.73,42
Patagonia,Pan francés,kg,2022-09-01,352.94,72
Cuyo,Jabón de tocador,125 g,2022-09-01,149.57,49
Cuyo,Lavandina,1.000 cc,2022-09-01,129.71,55
Cuyo,Detergente líquido,750 cc,2022-09-01,206.03,25
Cuyo,Azúcar,kg,2022-09-01,239.05,13
Patagonia,Carne picada común,kg,2022-09-01,1038.87,24
Noroeste,Pan francés,kg,2022-09-01,295.2,70
Noroeste,Azúcar,kg,2022-09-01,211.37,16
Noreste,Lavandina,1.000 cc,2022-09-01,141.67,57
Pampeana,Fideos secos tipo guisero,500 g,2022-09-01,155.28,35
Pampeana,Arroz blanco simple,kg,2022-09-01,185.96,11
Pampeana,Harina de trigo común,kg,2022-09-01,138.66,41
Pampeana,Pan francés,kg,2022-09-01,318.09,71
GBA,Jabón de tocador,125 g,2022-09-01,142.53,50
GBA,Lavandina,1.000 cc,2022-09-01,136.55,56
GBA,Detergente líquido,750 cc,2022-09-01,189.51,26
GBA,Azúcar,kg,2022-09-01,230.74,14
Pampeana,Carne picada común,kg,2022-09-01,807.84,23
GBA,Papa,kg,2022-09-01,142.16,74
GBA,Leche fresca entera sachet,Litro,2022-09-01,171.06,62
GBA,Aceite de girasol,"1,5 litros",2022-09-01,632.66,2
GBA,Pollo entero,kg,2022-09-01,404.87,80
GBA,Carne picada común,kg,2022-09-01,719.47,20
GBA,Fideos secos tipo guisero,500 g,2022-09-01,162.58,32
GBA,Arroz blanco simple,kg,2022-09-01,154.33,8
GBA,Harina de trigo común,kg,2022-09-01,123.46,38
Noreste,Jabón de tocador,125 g,2022-09-01,129.9,51
GBA,Huevos de gallina,Docena,2022-09-01,353.57,44
Pampeana,Pollo entero,kg,2022-09-01,424.62,83
GBA,Pan francés,kg,2022-09-01,366.54,68
Pampeana,Leche fresca entera sachet,Litro,2022-09-01,180.23,65
Pampeana,Aceite de girasol,"1,5 litros",2022-09-01,735.35,5
Noreste,Azúcar,kg,2022-09-01,241.55,15
Noreste,Papa,kg,2022-09-01,135.45,75
Noreste,Huevos de gallina,Docena,2022-09-01,333.88,45
Noreste,Leche fresca entera sachet,Litro,2022-09-01,196.37,63
Noreste,Aceite de girasol,"1,5 litros",2022-09-01,854.12,3
Noreste,Pollo entero,kg,2022-09-01,403.74,81
Noreste,Carne picada común,kg,2022-09-01,800.63,21
Noreste,Fideos secos tipo guisero,500 g,2022-09-01,141.31,33
Noreste,Detergente líquido,750 cc,2022-09-01,186.54,27
Noreste,Arroz blanco simple,kg,2022-09-01,172.84,9
Noreste,Harina de trigo común,kg,2022-09-01,147.08,39
Noreste,Pan francés,kg,2022-09-01,291.73,69
Pampeana,Jabón de tocador,125 g,2022-09-01,138.49,53
Pampeana,Lavandina,1.000 cc,2022-09-01,133.55,59
Pampeana,Detergente líquido,750 cc,2022-09-01,203.88,29
Pampeana,Azúcar,kg,2022-09-01,234.92,17
Pampeana,Papa,kg,2022-09-01,142.73,77
Pampeana,Huevos de gallina,Docena,2022-09-01,350.36,47
Noroeste,Jabón de tocador,125 g,2022-10-01,143.5,52
Cuyo,Pan francés,kg,2022-10-01,285.22,67
Cuyo,Harina de trigo común,kg,2022-10-01,137.89,37
Cuyo,Pollo entero,kg,2022-10-01,449.46,79
Cuyo,Fideos secos tipo guisero,500 g,2022-10-01,159.83,31
Cuyo,Carne picada común,kg,2022-10-01,733.24,19
Cuyo,Arroz blanco simple,kg,2022-10-01,189.53,7
Noroeste,Lavandina,1.000 cc,2022-10-01,138.93,58
Noroeste,Huevos de gallina,Docena,2022-10-01,360.93,46
Noroeste,Azúcar,kg,2022-10-01,220.44,16
Noroeste,Papa,kg,2022-10-01,162.54,76
Noroeste,Arroz blanco simple,kg,2022-10-01,180.76,10
Noroeste,Leche fresca entera sachet,Litro,2022-10-01,200.76,64
Noroeste,Aceite de girasol,"1,5 litros",2022-10-01,797.32,4
Noroeste,Pollo entero,kg,2022-10-01,426.22,82
Noroeste,Carne picada común,kg,2022-10-01,788.34,22
Noroeste,Fideos secos tipo guisero,500 g,2022-10-01,141.46,34
Cuyo,Aceite de girasol,"1,5 litros",2022-10-01,750.58,1
Noroeste,Detergente líquido,750 cc,2022-10-01,205.88,28
Cuyo,Leche fresca entera sachet,Litro,2022-10-01,219.7,61
Patagonia,Jabón de tocador,125 g,2022-10-01,156.12,54
Cuyo,Papa,kg,2022-10-01,224.27,73
Noroeste,Harina de trigo común,kg,2022-10-01,144.01,40
Patagonia,Lavandina,1.000 cc,2022-10-01,152.04,60
Patagonia,Detergente líquido,750 cc,2022-10-01,362.03,30
Patagonia,Azúcar,kg,2022-10-01,259.97,18
Patagonia,Papa,kg,2022-10-01,239.68,78
Patagonia,Huevos de gallina,Docena,2022-10-01,414.06,48
Patagonia,Leche fresca entera sachet,Litro,2022-10-01,223.98,66
Patagonia,Aceite de girasol,"1,5 litros",2022-10-01,655.46,6
Cuyo,Huevos de gallina,Docena,2022-10-01,379.3,43
Patagonia,Pollo entero,kg,2022-10-01,454.5,84
Patagonia,Fideos secos tipo guisero,500 g,2022-10-01,184.56,36
Patagonia,Arroz blanco simple,kg,2022-10-01,203.55,12
Patagonia,Harina de trigo común,kg,2022-10-01,150.7,42
Patagonia,Pan francés,kg,2022-10-01,374.07,72
Cuyo,Jabón de tocador,125 g,2022-10-01,156.82,49
Cuyo,Lavandina,1.000 cc,2022-10-01,143.37,55
Cuyo,Detergente líquido,750 cc,2022-10-01,213.38,25
Cuyo,Azúcar,kg,2022-10-01,250.7,13
Patagonia,Carne picada común,kg,2022-10-01,1103.11,24
Noroeste,Pan francés,kg,2022-10-01,304.54,70
GBA,Azúcar,kg,2022-10-01,248.31,14
Noreste,Lavandina,1.000 cc,2022-10-01,149.7,57
Pampeana,Fideos secos tipo guisero,500 g,2022-10-01,168.21,35
Pampeana,Arroz blanco simple,kg,2022-10-01,195.06,11
Pampeana,Harina de trigo común,kg,2022-10-01,146.56,41
Pampeana,Pan francés,kg,2022-10-01,334.24,71
GBA,Jabón de tocador,125 g,2022-10-01,152.38,50
GBA,Lavandina,1.000 cc,2022-10-01,142.48,56
GBA,Detergente líquido,750 cc,2022-10-01,195.38,26
GBA,Papa,kg,2022-10-01,224.06,74
GBA,Huevos de gallina,Docena,2022-10-01,376.96,44
GBA,Leche fresca entera sachet,Litro,2022-10-01,200.61,62
GBA,Aceite de girasol,"1,5 litros",2022-10-01,714.85,2
GBA,Pollo entero,kg,2022-10-01,424.66,80
GBA,Carne picada común,kg,2022-10-01,728.26,20
GBA,Fideos secos tipo guisero,500 g,2022-10-01,177.09,32
GBA,Arroz blanco simple,kg,2022-10-01,167.76,8
GBA,Harina de trigo común,kg,2022-10-01,132.37,38
Noreste,Jabón de tocador,125 g,2022-10-01,139.24,51
Pampeana,Carne picada común,kg,2022-10-01,817.03,23
Pampeana,Pollo entero,kg,2022-10-01,446.5,83
GBA,Pan francés,kg,2022-10-01,385.2,68
Pampeana,Leche fresca entera sachet,Litro,2022-10-01,199.06,65
Noreste,Detergente líquido,750 cc,2022-10-01,191.71,27
Noreste,Azúcar,kg,2022-10-01,251.02,15
Noreste,Papa,kg,2022-10-01,199.62,75
Noreste,Huevos de gallina,Docena,2022-10-01,341.87,45
Noreste,Leche fresca entera sachet,Litro,2022-10-01,209.33,63
Pampeana,Aceite de girasol,"1,5 litros",2022-10-01,781.78,5
Noreste,Pollo entero,kg,2022-10-01,424.21,81
Noreste,Carne picada común,kg,2022-10-01,827.95,21
Noreste,Fideos secos tipo guisero,500 g,2022-10-01,147.82,33
Noreste,Aceite de girasol,"1,5 litros",2022-10-01,909.15,3
Noreste,Harina de trigo común,kg,2022-10-01,154.98,39
Noreste,Pan francés,kg,2022-10-01,305.53,69
Pampeana,Jabón de tocador,125 g,2022-10-01,149.24,53
Pampeana,Lavandina,1.000 cc,2022-10-01,143.91,59
Pampeana,Detergente líquido,750 cc,2022-10-01,216.81,29
Pampeana,Azúcar,kg,2022-10-01,250.13,17
Pampeana,Papa,kg,2022-10-01,206.04,77
Noreste,Arroz blanco simple,kg,2022-10-01,181.55,9
Pampeana,Huevos de gallina,Docena,2022-10-01,369.0,47
Noroeste,Lavandina,1.000 cc,2022-11-01,150.89,58
Noroeste,Jabón de tocador,125 g,2022-11-01,151.35,52
Cuyo,Pan francés,kg,2022-11-01,301.77,67
Cuyo,Fideos secos tipo guisero,500 g,2022-11-01,169.51,31
Cuyo,Arroz blanco simple,kg,2022-11-01,203.05,7
Cuyo,Carne picada común,kg,2022-11-01,730.75,19
Cuyo,Harina de trigo común,kg,2022-11-01,151.44,37
Noroeste,Detergente líquido,750 cc,2022-11-01,217.5,28
Noroeste,Arroz blanco simple,kg,2022-11-01,192.13,10
Noroeste,Papa,kg,2022-11-01,150.59,76
Noroeste,Huevos de gallina,Docena,2022-11-01,369.97,46
Noroeste,Leche fresca entera sachet,Litro,2022-11-01,213.35,64
